patch_id,papilla_id,x,y,size,perimeter,eccentricity,redness_score,a_channel,hue,saturation
0,0,59.86666666666667,53.46666666666667,30.0,19.65685424949238,0.8459658555102211,0.49103165449186204,128.66666666666666,21.833333333333332,62.2
0,1,54.31578947368421,54.473684210526315,19.0,14.65685424949238,0.8741377536529443,0.3188249991213693,128.94736842105263,77.84210526315789,80.6842105263158
1,0,60.51428571428572,53.371428571428574,35.0,22.485281374238568,0.8914094116577291,0.5219713234313333,128.68571428571428,28.142857142857142,66.11428571428571
1,1,80.58904109589041,53.58904109589041,73.0,42.14213562373095,0.9690865126854494,0.4236041437647327,128.41095890410958,10.356164383561644,53.71232876712329
1,2,54.315789473684205,54.473684210526315,19.0,14.65685424949238,0.8741377536529443,0.3188249991213693,128.94736842105263,77.84210526315789,80.6842105263158
1,3,68.17857142857143,54.32142857142857,28.0,21.86396103067893,0.9147564178916344,0.43743779864887133,129.0,57.92857142857143,110.67857142857143
1,12,85.27272727272728,59.40909090909091,22.0,21.621320343559642,0.7091425482344555,1.0678466324141065,129.0,0.5454545454545454,135.0909090909091
1,13,92.0,56.97222222222222,36.0,21.65685424949238,0.6765088876452278,0.6447690109691904,128.77777777777777,4.444444444444445,81.63888888888889
1,27,77.45454545454545,60.90909090909091,33.0,21.485281374238568,0.6453654555779041,1.1206018734759429,128.84848484848484,11.696969696969697,141.84848484848484
2,0,80.01282051282051,53.61538461538461,78.0,45.55634918610404,0.9720209229052487,0.44199225453417634,128.43589743589743,11.615384615384615,56.03846153846154
2,1,67.07692307692308,54.26923076923077,26.0,18.82842712474619,0.9016087183146559,0.46119203128519076,129.07692307692307,69.3076923076923,116.65384615384616
2,8,125.66666666666666,56.166666666666664,18.0,13.414213562373096,0.6989295601575879,0.4743357018430708,128.55555555555554,4.166666666666667,60.111111111111114
2,12,85.27272727272728,59.40909090909091,22.0,21.621320343559642,0.7091425482344555,1.0678466324141065,129.0,0.5454545454545454,135.0909090909091
2,13,93.77777777777777,56.925925925925924,54.0,29.071067811865476,0.8802691248628048,0.6295606047900748,128.62962962962962,2.962962962962963,79.75925925925925
2,16,108.42105263157895,58.73684210526316,19.0,15.071067811865476,0.5036123145232095,0.580604817452482,128.73684210526315,2.0,73.52631578947368
2,17,114.18181818181819,57.90909090909091,33.0,19.414213562373096,0.6960138614308015,0.699639532580709,128.54545454545453,3.4242424242424243,88.66666666666667
2,24,77.45454545454545,60.90909090909091,33.0,21.485281374238568,0.6453654555779041,1.1206018734759429,128.84848484848484,11.696969696969697,141.84848484848484
3,0,152.5,53.5,20.0,14.82842712474619,0.7586570250255713,0.4974186851211072,128.5,11.25,63.05
3,1,157.17391304347825,52.869565217391305,23.0,15.414213562373096,0.5204041439252232,0.5654110350170685,128.8695652173913,28.26086956521739,71.56521739130434
3,4,123.47058823529412,55.0,17.0,13.65685424949238,0.8082825629625052,0.22705773265273269,128.11764705882354,3.5294117647058822,28.823529411764707
3,5,148.25,55.6875,16.0,13.86396103067893,0.8343076343166682,0.8513912918108419,128.75,20.9375,107.8125
3,10,144.04545454545456,56.13636363636363,22.0,15.65685424949238,0.7501151968422426,0.6893577486090854,128.54545454545453,8.454545454545455,87.36363636363636
3,11,97.33333333333333,56.833333333333336,18.0,13.414213562373096,0.6989295601575878,0.5991951813405102,128.33333333333334,0.0,76.0
3,14,133.5,57.107142857142854,56.0,28.82842712474619,0.9032702064703927,0.5303389002659888,128.46428571428572,1.25,67.23214285714286
3,15,108.42105263157895,58.73684210526316,19.0,15.071067811865476,0.5036123145232095,0.580604817452482,128.73684210526315,2.0,73.52631578947368
3,16,114.18181818181819,57.90909090909091,33.0,19.414213562373096,0.6960138614308015,0.699639532580709,128.54545454545453,3.4242424242424243,88.66666666666667
4,0,152.5,53.5,20.0,14.82842712474619,0.7586570250255713,0.4974186851211072,128.5,11.25,63.05
4,1,165.0,52.94059405940594,101.0,46.828427124746185,0.9706349984348084,0.6424120845741089,128.63366336633663,20.15841584158416,81.38613861386139
4,2,183.32857142857142,53.67142857142857,70.0,39.89949493661167,0.9653304052886986,0.29837405707381,128.68571428571428,40.72857142857143,75.58571428571429
4,4,148.25,55.6875,16.0,13.86396103067893,0.8343076343166682,0.8513912918108419,128.75,20.9375,107.8125
