patch_id,papilla_id,x,y,size,perimeter,eccentricity,redness_score,a_channel,hue,saturation
125,3,249.4,269.06666666666666,15.0,13.071067811865476,0.6462140189733959,0.6355660130718954,128.8,24.0,80.46666666666667
125,4,245.93333333333334,271.4,15.0,11.65685424949238,0.6521405955174382,0.6039796659404503,128.13333333333333,13.666666666666666,76.66666666666667
125,5,242.58823529411765,274.2352941176471,17.0,14.899494936611667,0.31975317166349027,0.39877747313051015,128.58823529411765,0.0,50.529411764705884
126,0,274.3,258.8,40.0,27.65685424949238,0.9469559973460123,0.39150051903114186,128.95,59.625,99.075
126,17,245.93333333333334,271.4,15.0,11.65685424949238,0.6521405955174382,0.6039796659404503,128.13333333333333,13.666666666666666,76.66666666666667
126,18,242.58823529411765,274.2352941176471,17.0,14.899494936611667,0.31975317166349027,0.39877747313051015,128.58823529411765,0.0,50.529411764705884
127,0,274.3,258.8,40.0,27.65685424949238,0.9469559973460123,0.39150051903114186,128.95,59.625,99.075
127,3,287.0,258.8095238095238,21.0,16.65685424949238,0.8665976118765435,0.37134853941576623,129.14285714285714,41.42857142857143,93.9047619047619
127,4,304.9017857142857,260.74107142857144,112.0,66.31370849898475,0.9901490901686384,0.6075160456339398,128.78571428571428,24.535714285714285,76.91964285714286
128,1,312.45061728395063,260.641975308642,162.0,93.14213562373095,0.9947088505377998,0.5957403788924113,128.7530864197531,25.71604938271605,75.43827160493827
128,2,337.0,260.72727272727275,22.0,15.65685424949238,0.8283177206193121,0.5225776481391454,128.54545454545453,21.818181818181817,66.22727272727273
129,0,325.92,260.34000000000003,50.0,30.828427124746188,0.9624533623534591,0.5743368366013072,128.64,28.36,72.76
129,1,336.46153846153845,260.6923076923077,26.0,18.65685424949238,0.8686261533055728,0.5109084580577794,128.6153846153846,18.46153846153846,64.73076923076923
129,13,361.0,276.125,16.0,13.65685424949238,0.7126096406869612,0.25344290657439444,129.0,60.0,64.125
129,16,364.4,282.93333333333334,15.0,12.242640687119286,0.8118962350262185,0.23245705497885424,129.06666666666666,41.333333333333336,58.8
130,5,361.0,276.125,16.0,13.65685424949238,0.7126096406869612,0.25344290657439444,129.0,60.0,64.125
130,8,364.4,282.93333333333334,15.0,12.242640687119286,0.8118962350262185,0.23245705497885424,129.06666666666666,41.333333333333336,58.8
142,3,249.4,269.06666666666666,15.0,13.071067811865476,0.6462140189733959,0.6355660130718954,128.8,24.0,80.46666666666667
142,4,245.93333333333334,271.4,15.0,11.65685424949238,0.6521405955174382,0.6039796659404503,128.13333333333333,13.666666666666666,76.66666666666667
142,5,242.58823529411765,274.2352941176471,17.0,14.899494936611667,0.31975317166349027,0.39877747313051015,128.58823529411765,0.0,50.529411764705884
142,19,227.625,297.375,16.0,12.449747468305834,0.9027031321984146,0.3240907343329489,129.0,68.4375,82.0
143,0,274.38461538461536,258.84615384615387,39.0,27.65685424949238,0.949505471852497,0.3928854552224262,128.92307692307693,57.30769230769231,99.43589743589743
143,17,245.93333333333334,271.4,15.0,11.65685424949238,0.6521405955174382,0.6039796659404503,128.13333333333333,13.666666666666666,76.66666666666667
143,18,242.58823529411765,274.2352941176471,17.0,14.899494936611667,0.31975317166349027,0.39877747313051015,128.58823529411765,0.0,50.529411764705884
143,32,227.625,297.375,16.0,12.449747468305834,0.9027031321984146,0.3240907343329489,129.0,68.4375,82.0
143,35,225.5625,302.5625,16.0,12.414213562373096,0.5109269460612573,0.27405925605536335,128.875,31.875,69.375
144,0,273.8,258.8857142857143,35.0,24.65685424949238,0.9392005232298074,0.38784944566061713,128.97142857142856,58.285714285714285,98.14285714285714
144,1,281.4117647058824,258.0,17.0,13.82842712474619,0.8231259222867106,0.35799273369704765,128.47058823529412,50.0,90.76470588235294
144,3,287.5,259.0,24.0,18.82842712474619,0.8989100667513453,0.706478277585544,129.0,30.0,89.375
144,4,305.43518518518516,260.787037037037,108.0,63.31370849898475,0.9893515917108434,0.6111742344534575,128.7962962962963,25.444444444444443,77.37962962962963
145,1,312.45061728395063,260.641975308642,162.0,93.14213562373095,0.9947088505377998,0.5957403788924113,128.7530864197531,25.71604938271605,75.43827160493827
145,2,337.0,260.72727272727275,22.0,15.65685424949238,0.8283177206193121,0.5225776481391454,128.54545454545453,21.818181818181817,66.22727272727273
146,0,325.92,260.34,50.0,30.828427124746188,0.9624533623534591,0.5743368366013072,128.64,28.36,72.76
146,1,336.46153846153845,260.6923076923077,26.0,18.65685424949238,0.8686261533055728,0.5109084580577794,128.6153846153846,18.46153846153846,64.73076923076923
146,13,361.0,276.125,16.0,13.65685424949238,0.7126096406869612,0.25344290657439444,129.0,60.0,64.125
146,16,364.4,282.93333333333334,15.0,12.242640687119286,0.8118962350262185,0.23245705497885424,129.06666666666666,41.333333333333336,58.8
146,17,365.3157894736842,286.8421052631579,19.0,14.449747468305832,0.9162168422644569,0.3018489585829443,129.3684210526316,31.57894736842105,76.26315789473684
146,18,366.51724137931035,291.62068965517244,29.0,20.44974746830583,0.9475680994596255,0.28234142086575137,129.20689655172413,54.241379310344826,71.37931034482759
