patch_id,papilla_id,x,y,size,perimeter,eccentricity,redness_score,a_channel,hue,saturation
1,1,92.39506172839506,35.02469135802469,81.0,51.89949493661167,0.9894806641735095,0.3642003236887129,129.17283950617283,55.864197530864196,92.08641975308642
2,0,125.22222222222223,1.3888888888888888,18.0,13.414213562373096,0.6166057354471535,0.5787566035855153,129.66666666666666,39.55555555555556,146.05555555555554
2,2,117.02564102564102,1.8717948717948718,39.0,27.89949493661166,0.961923783294053,0.49627137289279066,129.94871794871796,74.82051282051282,125.1025641025641
2,10,96.95238095238095,15.619047619047619,21.0,15.65685424949238,0.7105001573095637,0.646452777189307,128.76190476190476,25.095238095238095,81.85714285714286
2,12,92.63106796116504,36.15533980582524,103.0,63.31370849898476,0.9908318854188153,0.33237320463293324,129.23300970873785,51.86407766990291,84.01941747572816
2,20,95.625,54.1875,16.0,12.242640687119284,0.7861611582758199,0.297762038638985,130.375,34.1875,74.9375
2,24,97.19354838709677,59.774193548387096,31.0,21.071067811865476,0.8366916436509427,0.6565719980428563,129.29032258064515,10.419354838709678,82.96774193548387
3,0,131.24242424242425,1.4696969696969697,66.0,37.41421356237309,0.9722034829111984,0.46755884312348606,129.8181818181818,55.68181818181818,117.92424242424242
3,2,147.5,1.5,40.0,24.0,0.9211323729436766,0.4876964628988851,130.35,40.025,122.75
3,4,157.5,1.5,16.0,12.0,0.0,0.9442358708189158,130.25,12.125,118.875
3,6,117.02564102564102,1.8717948717948718,39.0,27.89949493661166,0.961923783294053,0.49627137289279066,129.94871794871796,74.82051282051282,125.1025641025641
3,7,108.25,3.0625,16.0,13.242640687119284,0.7940201364140559,0.42614979815455595,128.875,64.875,107.875
3,15,97.0,15.705882352941176,17.0,13.207106781186548,0.8291413445229394,0.33122208785814344,128.94117647058823,31.0,83.82352941176471
3,16,149.54545454545456,17.09090909090909,22.0,15.071067811865474,0.5830086032613858,0.5644283031637547,149.0909090909091,122.22727272727273,132.45454545454547
3,26,147.94736842105263,41.21052631578947,19.0,14.485281374238571,0.8076059067860558,0.6126296619348408,154.31578947368422,103.94736842105263,141.10526315789474
3,36,136.96,43.84,25.0,18.485281374238568,0.9042849698537848,0.6511745328719725,151.6,121.96,151.44
3,55,97.6470588235294,61.470588235294116,17.0,12.82842712474619,0.4839775141824608,0.704497312053256,129.52941176470588,18.176470588235293,88.94117647058823
4,0,133.5,1.5,48.0,28.0,0.9460998335825321,0.42582588427527873,129.875,61.729166666666664,107.375
4,2,147.5,1.5,40.0,24.0,0.9211323729436766,0.4876964628988851,130.35,40.025,122.75
4,4,159.0,1.5,28.0,18.0,0.82915619758885,0.9471051165564265,130.14285714285714,7.857142857142857,119.28571428571429
4,10,182.28070175438597,1.894736842105263,57.0,39.65685424949238,0.9843387502612153,0.5206666801567549,129.78947368421052,34.280701754385966,131.33333333333334
4,11,149.54545454545456,17.09090909090909,22.0,15.071067811865474,0.5830086032613858,0.5644283031637547,149.0909090909091,122.22727272727273,132.45454545454547
4,22,165.0,36.0,19.0,14.828427124746192,0.9109659701031064,0.5901535846536757,152.0,94.3157894736842,137.05263157894737
4,32,147.94736842105263,41.21052631578947,19.0,14.485281374238571,0.8076059067860558,0.6126296619348408,154.31578947368422,103.94736842105263,141.10526315789474
4,44,184.64,43.72,25.0,17.485281374238568,0.7298942061469315,1.690051764705882,135.16,9.24,208.8
4,49,168.0,43.6,15.0,12.485281374238571,0.5091750772173157,0.5935267973856209,157.6,47.733333333333334,135.13333333333333
4,50,136.96,43.84,25.0,18.485281374238568,0.9042849698537848,0.6511745328719725,151.6,121.96,151.44
4,52,131.23529411764707,46.1764705882353,17.0,13.65685424949238,0.7289188329050589,0.6062941455841445,156.47058823529412,94.76470588235294,138.58823529411765
4,55,166.6818181818182,49.0,22.0,16.31370849898476,0.6381234519709905,0.5821783420871184,161.6818181818182,65.0909090909091,130.6818181818182
5,3,209.5,1.3,20.0,14.82842712474619,0.6798692684790378,0.7161614763552479,129.0,3.45,90.6
5,8,190.17924528301887,1.9150943396226414,106.0,72.72792206135784,0.9957652535850249,1.0545814279334194,129.96226415094338,23.537735849056602,132.91509433962264
5,9,217.8684210526316,1.8421052631578947,38.0,27.899494936611667,0.9595166511830738,0.9675497065373321,129.73684210526315,5.921052631578948,122.05263157894737
5,18,165.0,36.0,19.0,14.828427124746192,0.9109659701031064,0.5901535846536757,152.0,94.3157894736842,137.05263157894737
5,28,184.64,43.72,25.0,17.485281374238568,0.7298942061469315,1.690051764705882,135.16,9.24,208.8
5,30,168.0,43.6,15.0,12.485281374238571,0.5091750772173157,0.5935267973856209,157.6,47.733333333333334,135.13333333333333
5,33,166.6818181818182,49.0,22.0,16.31370849898476,0.6381234519709905,0.5821783420871184,161.6818181818182,65.0909090909091,130.6818181818182
5,35,197.44444444444446,48.111111111111114,18.0,13.071067811865476,0.4880042003142553,1.799595027553505,135.55555555555554,3.0,222.0
5,38,198.38888888888889,53.5,18.0,13.899494936611665,0.5331863851769518,1.7314751686198566,137.88888888888889,3.111111111111111,211.72222222222223
5,45,209.57894736842104,56.078947368421055,38.0,23.106601717798213,0.4256364748653325,1.6123870533493938,131.31578947368422,10.736842105263158,202.1578947368421
5,48,218.41304347826087,58.91304347826087,46.0,26.485281374238568,0.5046612918122054,1.4253116258179022,131.32608695652175,8.58695652173913,178.69565217391303
5,50,208.95652173913044,60.56521739130435,23.0,16.414213562373096,0.874864190925589,1.5970200787976705,132.52173913043478,1.5217391304347827,199.30434782608697
6,0,209.5,1.3,20.0,14.82842712474619,0.6798692684790378,0.7161614763552479,129.0,3.45,90.6
6,2,235.41379310344828,1.4482758620689655,29.0,20.035533905932738,0.8220835517702512,0.8760197875051259,129.31034482758622,2.0344827586206895,110.6896551724138
6,3,245.61904761904762,1.6666666666666667,21.0,15.071067811865474,0.5653888906947281,0.9924388055875942,128.66666666666666,10.476190476190476,125.71428571428571
6,5,199.3673469387755,1.9387755102040816,49.0,35.071067811865476,0.9798317301708919,1.070013599677566,130.16326530612244,11.040816326530612,134.75510204081633
6,6,222.17391304347825,1.7971014492753623,69.0,46.97056274847714,0.9850021972393893,0.9634905418650074,129.6231884057971,6.536231884057971,121.59420289855072
6,8,251.57142857142856,2.142857142857143,21.0,15.828427124746192,0.9419065121875569,1.1679632724549516,129.9047619047619,2.4761904761904763,147.23809523809524
6,11,234.75,41.5,16.0,12.485281374238571,0.6813851438692469,1.5712946943483277,138.25,12.875,191.875
6,14,197.47368421052633,48.26315789473684,19.0,13.899494936611665,0.6193817829101053,1.8123865847463312,135.3684210526316,3.1052631578947367,223.73684210526315
6,15,234.76190476190476,49.142857142857146,21.0,15.071067811865476,0.7976793681966847,1.5589796702994922,135.14285714285714,9.904761904761905,192.61904761904762
6,18,198.41176470588235,53.64705882352941,17.0,13.071067811865476,0.6566991163647707,1.712884557310271,138.23529411764707,3.0,209.1764705882353
6,23,209.57894736842104,56.078947368421055,38.0,23.106601717798213,0.4256364748653325,1.6123870533493938,131.31578947368422,10.736842105263158,202.1578947368421
6,24,235.0952380952381,57.22222222222222,63.0,30.899494936611664,0.8283851248801822,1.377258110215764,131.61904761904762,14.46031746031746,172.47619047619048
6,25,221.80645161290323,55.74193548387097,31.0,19.44974746830583,0.5555026249305914,1.4958882779816136,131.67741935483872,6.741935483870968,187.29032258064515
6,26,246.23076923076923,57.30769230769231,78.0,35.89949493661167,0.4828311639542859,0.6823689669754792,132.02564102564102,40.73076923076923,170.64102564102564
6,27,219.31372549019608,59.568627450980394,51.0,29.071067811865476,0.8155389264892493,1.4506296797390055,131.3921568627451,8.176470588235293,181.8235294117647
6,28,228.92592592592592,59.74074074074074,27.0,18.82842712474619,0.8942359498049881,1.588496141349033,132.74074074074073,2.3333333333333335,198.07407407407408
6,30,242.35294117647058,60.411764705882355,17.0,13.207106781186548,0.5345224838248488,0.6974182141816629,130.7058823529412,31.176470588235293,175.2941176470588
6,31,254.25,58.1875,16.0,13.035533905932738,0.9025200807545778,1.3857208765859284,133.9375,22.9375,172.0
6,33,208.95652173913044,60.56521739130435,23.0,16.414213562373096,0.874864190925589,1.5970200787976705,132.52173913043478,1.5217391304347827,199.30434782608697
7,0,235.41379310344828,1.4482758620689655,29.0,20.035533905932738,0.8220835517702512,0.8760197875051259,129.31034482758622,2.0344827586206895,110.6896551724138
7,1,245.61904761904762,1.6666666666666667,21.0,15.071067811865474,0.5653888906947281,0.9924388055875942,128.66666666666666,10.476190476190476,125.71428571428571
7,3,262.0,1.25,16.0,12.82842712474619,0.45643546458763845,0.8709938485198,129.0,11.75,110.1875
7,7,227.8,1.7666666666666666,30.0,21.071067811865476,0.9101632201683277,0.9650628049040967,129.46666666666667,7.533333333333333,121.86666666666666
7,9,251.4,2.1,20.0,15.242640687119284,0.9399735767160209,1.1727372549019608,129.8,2.6,147.9
7,12,281.1621621621622,1.972972972972973,37.0,27.071067811865476,0.9704874464686595,1.0844992640634652,129.67567567567568,1.5135135135135136,136.83783783783784
7,16,271.5416666666667,3.25,24.0,18.692388155425117,0.7950655104533839,1.0314414327822632,130.125,1.75,129.91666666666666
7,22,255.22222222222223,26.61111111111111,18.0,15.621320343559642,0.8850590747750091,0.5446054936135675,151.94444444444446,99.83333333333333,126.5
7,24,234.75,41.5,16.0,12.485281374238571,0.6813851438692469,1.5712946943483277,138.25,12.875,191.875
7,29,234.76190476190476,49.142857142857146,21.0,15.071067811865476,0.7976793681966847,1.5589796702994922,135.14285714285714,9.904761904761905,192.61904761904762
7,34,272.4230769230769,50.76923076923077,26.0,19.899494936611667,0.8280718223328312,1.4670279296310704,133.07692307692307,1.6153846153846154,182.69230769230768
7,35,285.1136363636364,51.13636363636363,44.0,23.899494936611667,0.877873181131794,1.3992764543834064,131.9318181818182,13.022727272727273,175.02272727272728
7,37,280.47058823529414,54.0,17.0,13.82842712474619,0.8429331450315657,0.6677484970513071,135.52941176470588,32.23529411764706,164.76470588235293
7,39,270.15625,54.4375,32.0,21.27817459305202,0.7925157455257513,1.3708755947231834,132.21875,6.5,171.28125
7,42,265.2,55.4,15.0,12.242640687119284,0.7559289460184545,1.409117655602546,130.93333333333334,12.2,176.93333333333334
7,44,235.0952380952381,57.22222222222222,63.0,30.899494936611664,0.8283851248801822,1.377258110215764,131.61904761904762,14.46031746031746,172.47619047619048
7,46,259.475,54.55,40.0,21.071067811865476,0.6368658365828023,0.6848856209150326,131.375,44.3,171.7
7,47,246.23076923076923,57.30769230769231,78.0,35.89949493661167,0.4828311639542859,0.6823689669754792,132.02564102564102,40.73076923076923,170.64102564102564
7,49,227.85714285714286,59.628571428571426,35.0,25.449747468305834,0.9010521839284079,1.5724472942118026,132.68571428571428,2.0285714285714285,196.11428571428573
